Source,Target
-1487362887,-1912691380
-1487362887,-1776284983
-1487362887,-1025654217
-1487362887,-897311898
-1487362887,-693452556
-1487362887,-239115722
-1487362887,-61341307
-1487362887,-23607567
-1487362887,89386533
-1487362887,167028518
-1487362887,542153833
-1487362887,653006411
-1487362887,735721824
-1487362887,1422491262
-1487362887,1428141498
-1465639174,-1072318022
-1465639174,-53012702
-1449847518,224131338
-1449725126,-1900809864
-1449725126,-1619835694
-1449725126,-658718451
-1449725126,1857443436
-1445206725,713545188
-1423067140,-1919471358
-1423067140,-1904842441
-1423067140,-1776208497
-1423067140,-1151361103
-1423067140,-113012930
-1423067140,12838915
-1423067140,89065223
-1423067140,115863800
-1423067140,134489348
-1423067140,948082011
-1423067140,1802225451
-1420816299,-160681709
-1405490961,-1917680061
-1405490961,-1549797832
-1405490961,-715923998
-1405490961,-29832215
-1405490961,796702953
-1405490961,866887732
-1405490961,974561684
-1405490961,1022105318
-1405490961,1025103814
-1405490961,1720056351
-1398408730,108906685
-1377018762,624372661
-1377018762,1760510784
-1357804521,-2064976419
-1357804521,-1951682930
-1357804521,-1659347164
-1357804521,1508984007
-1357804521,1767421152
-1356055315,1650147287
-1300166255,820379567
-1300166255,859346478
-1299477404,966798976
-1299477404,1994120114
-1298495107,-463369
-1294105680,1331331028
-1294046096,-247074805
-1294046096,-231973970
-1294046096,-1131586
-1294046096,107665255
-1294046096,108906685
-1294046096,701285870
-1294046096,1653332779
-1286745565,497871286
-1286745565,1576527109
-1286745565,1853476228
-1277399325,-364092
-1274038317,-88160967
-1273442860,1247298459
-1273261643,1767421152
-1242305744,-1776121231
-1242305744,-92742293
-1242305744,615216175
-1242305744,713545188
-1242305744,775416289
-1242305744,912005054
-1242305744,1743979330
-1231767112,-1915798964
-1220231450,712585026
-1213500485,-120872642
-1213500485,655408590
-1213500485,858776814
-1213500485,905066317
-1212859373,-1919096019
-1212859373,-857701065
-1212859373,-411768038
-1212859373,-239115722
-1212859373,-182464108
-1212859373,242103037
-1212859373,679274035
-1212859373,972834559
-1212859373,1114540939
-1203541706,-142686593
-1195014504,-799704526
-1195014504,-419269542
-1195014504,130399900
-1195014504,1718157417
-1195014504,1989538903
-1194060910,-1930141384
-1194060910,-1072318022
-1194060910,-840870967
-1194060910,-53012702
-1190259475,-353676363
-1190259475,-95765688
-1190259475,85398046
-1190259475,195569352
-1190259475,745744578
-1190259475,1825839471
-1175259340,-2089641482
-1175259340,-1142255000
-1175259340,-6800840
-1175259340,230566011
-1175259340,803870447
-1175259340,830525618
-1175259340,1513700451
-1175259340,1657151188
-1175259340,1661418556
-1162619410,1777172444
-1159518674,-1043043581
-1159042389,-835228646
-1159042389,982907312
-1159042389,1742194695
-1158060488,-95024569
-1158060488,1716126452
-1151852688,-2027691124
-1151852688,-1900809864
-1151852688,-1690491820
-1151852688,-1212859373
-1151852688,-775789583
-1151852688,89386533
-1151852688,510327545
-1151852688,707097214
-1151361103,-1952803707
-1151361103,-63938029
-1151361103,-27601057
-1151361103,-4881268
-1151361103,46887799
-1151361103,199197188
-1151361103,910167999
-1151361103,1132965784
-1151361103,1802225451
-1142255000,854368802
-1130591582,-471165616
-1130591582,742975941
-1130591582,1539280645
-1129642853,251814776
-1129399385,497871286
-1128657732,-1776121231
-1128657732,-859092693
-1128657732,912005054
-1123599376,-1518438537
-1123599376,735721824
-1122864713,-2010278352
-1122864713,-1957912263
-1122864713,-1841155350
-1122864713,-1619835694
-1122864713,-885829975
-1122864713,-657765426
-1122864713,-323853287
-1122864713,-133198922
-1122864713,507210563
-1122864713,605669262
-1122864713,749540821
-1122864713,1741524107
-1106433553,-364092
-1090845553,1781393063
-1074782708,-1603242205
-1074782708,-419269542
-1074782708,-199283434
-1072318022,-1660715548
-1072318022,-1603242205
-1072318022,-1194060910
-1072318022,-888578830
-1072318022,-174068336
-1072318022,-53012702
-1072318022,-29832215
-1072318022,1693987
-1072318022,714586207
-1072318022,826758591
-1072318022,839857658
-1072318022,1023373049
-1072318022,1094214645
-1072318022,1566848218
-1072318022,1628543018
-1072318022,1719108652
-1072318022,1776241123
-1072318022,1777290413
-1072292168,-950177462
-1072292168,-67652935
-1072292168,-32720064
-1072292168,737621821
-1072292168,861182655
-1072292168,1574214065
-1072292168,1742817467
-1072289254,1994120114
-1071339662,-1838708801
-1071339662,-1726449290
-1071339662,-1577364198
-1071339662,-1071245484
-1071339662,-916588225
-1071339662,-744916574
-1071339662,1055642845
-1071339662,1094214645
-1071339662,1132965784
-1071339662,1574152808
-1071245484,-1976667354
-1071245484,1654862655
-1070235504,-1058817565
-1070235504,25514268
-1066508653,-667069249
-1066508653,-101240936
-1064042508,-1778050150
-1064042508,-1776284983
-1064042508,-888443454
-1064042508,-61341307
-1064042508,542153833
-1064042508,886865843
-1062292040,1879523654
-1058817565,-1298495107
-1058692349,-1888877086
-1058692349,-1749308314
-1058692349,-916588225
-1058692349,-132698020
-1058692349,46887799
-1058692349,1607480687
-1058398042,134489348
